Symbol,Type,FollowmeLots,BrokerLots,OpenTime,CloseTime,OpenPrice,ClosePrice,Swaps,Commission,Profit,Pips,SL,TP,HoldingTime(s)
XAUUSD,buy,0.01,0.01,2021/8/25 10:09,2021/8/25 10:41,1793.61,1793.72,0,-0.07,0.11,1.1,1782.3,1796,1920
XAUUSD,buy,0.01,0.01,2021/8/25 10:31,2021/8/25 10:36,1792.29,1793.55,0,-0.07,1.26,12.6,0,0,340
XAUUSD,buy,0.01,0.01,2021/8/25 9:57,2021/8/25 10:03,1793.95,1794.77,0,-0.07,0.82,8.2,0,1795.85,370
XAUUSD,buy,0.01,0.01,2021/8/25 4:48,2021/8/25 8:05,1796.34,1795.16,0,-0.07,-1.18,-11.8,0,1797.5,11825
XAUUSD,buy,0.01,0.01,2021/8/25 6:04,2021/8/25 8:00,1794.97,1794.35,0,-0.07,-0.62,-6.2,0,1796.2,6980
XAUUSD,buy,0.01,0.01,2021/8/25 7:30,2021/8/25 7:44,1793.3,1793.6,0,-0.07,0.3,3,0,0,855
XAUUSD,buy,0.01,0.01,2021/8/25 7:30,2021/8/25 7:39,1792.76,1793.43,0,-0.07,0.67,6.7,0,0,511
XAUUSD,buy,0.01,0.01,2021/8/25 7:33,2021/8/25 7:38,1792.29,1793.28,0,-0.07,0.99,9.9,0,0,249
XAUUSD,buy,0.01,0.01,2021/8/25 4:50,2021/8/25 5:46,1795.33,1796.08,0,-0.07,0.75,7.5,0,1796.92,3388
XAUUSD,buy,0.01,0.01,2021/8/25 5:24,2021/8/25 5:29,1793.79,1794.28,0,-0.07,0.49,4.9,0,0,296
XAUUSD,buy,0.01,0.01,2021/8/25 5:09,2021/8/25 5:13,1793.96,1794.97,0,-0.07,1.01,10.1,0,0,244
XAUUSD,buy,0.01,0.01,2021/8/25 4:53,2021/8/25 4:55,1794.53,1795.08,0,-0.07,0.55,5.5,0,0,88
GBPUSD,sell,0.01,0.01,2021/8/24 17:23,2021/8/24 18:32,1.3724,1.3724,0,-0.05,0,0,0,0,4087
XAUUSD,sell,0.01,0.01,2021/8/24 18:23,2021/8/24 18:29,1807.04,1806.9,0,-0.07,0.14,1.4,0,0,350
GBPUSD,sell,0.01,0.01,2021/8/24 18:11,2021/8/24 18:17,1.37368,1.3732,0,-0.05,0.48,4.8,0,0,325
GBPUSD,sell,0.01,0.01,2021/8/24 17:34,2021/8/24 17:57,1.37379,1.37331,0,-0.05,0.48,4.8,0,0,1332
XAUUSD,sell,0.01,0.01,2021/8/24 17:43,2021/8/24 17:47,1807.75,1806.56,0,-0.07,1.19,11.9,0,0,255
XAUUSD,sell,0.01,0.01,2021/8/24 17:15,2021/8/24 17:16,1807.72,1806.51,0,-0.07,1.21,12.1,0,0,78
XAUUSD,sell,0.01,0.01,2021/8/24 17:07,2021/8/24 17:11,1807.56,1806.94,0,-0.07,0.62,6.2,0,0,217
XAUUSD,sell,0.01,0.01,2021/8/24 17:02,2021/8/24 17:06,1807.37,1807.16,0,-0.07,0.21,2.1,0,0,281
XAUUSD,sell,0.01,0.01,2021/8/24 17:03,2021/8/24 17:05,1809.29,1807.96,0,-0.07,1.33,13.3,0,0,171
XAUUSD,sell,0.01,0.01,2021/8/24 16:17,2021/8/24 16:18,1808.91,1808.86,0,-0.07,0.05,0.5,0,0,79
GBPUSD,sell,0.03,0.03,2021/8/23 3:11,2021/8/24 5:08,1.36322,1.37128,-0.06,-0.16,-24.18,-80.6,0,0,93425
GBPUSD,sell,0.01,0.01,2021/8/23 17:46,2021/8/24 5:05,1.37155,1.37118,-0.02,-0.05,0.37,3.7,0,0,40705
XAUUSD,sell,0.01,0.01,2021/8/23 19:03,2021/8/23 19:21,1805.19,1804.48,0,-0.07,0.71,7.1,0,0,1127
GBPUSD,sell,0.01,0.01,2021/8/23 17:50,2021/8/23 18:14,1.37186,1.3714,0,-0.05,0.46,4.6,0,0,1433
GBPUSD,sell,0.01,0.01,2021/8/23 17:58,2021/8/23 18:14,1.3719,1.37143,0,-0.05,0.47,4.7,0,0,991
XAUUSD,sell,0.01,0.01,2021/8/23 17:56,2021/8/23 18:01,1805.06,1803.86,0,-0.07,1.2,12,0,0,275
XAUUSD,buy,0.01,0.01,2021/8/23 17:18,2021/8/23 17:22,1797.54,1798.33,0,-0.07,0.79,7.9,0,0,254
GBPUSD,buy,0.01,0.01,2021/8/19 19:08,2021/8/23 17:17,1.36645,1.37067,-0.06,-0.05,4.22,42.2,0,0,338973
XAUUSD,buy,0.01,0.01,2021/8/23 17:16,2021/8/23 17:17,1798.19,1799.14,0,-0.07,0.95,9.5,0,0,47
GBPUSD,buy,0.01,0.01,2021/8/19 19:48,2021/8/23 17:14,1.36564,1.36995,-0.06,-0.05,4.31,43.1,0,0,336353
GBPUSD,sell,0.01,0.01,2021/8/23 3:09,2021/8/23 17:07,1.36329,1.36516,-0.06,-0.05,-1.87,-18.7,0,0,50314
GBPUSD,buy,0,0,2021/8/19 20:03,2021/8/23 17:07,1.36516,1.36516,0,0,0,0,0,0,335080
GBPUSD,sell,0.01,0.01,2021/8/23 3:09,2021/8/23 17:07,1.36329,1.36616,-0.06,-0.05,-2.87,-28.7,0,0,50304
GBPUSD,buy,0,0,2021/8/19 19:25,2021/8/23 17:07,1.36616,1.36616,0,0,0,0,0,0,337327
XAUUSD,sell,0.01,0.01,2021/8/23 16:56,2021/8/23 16:59,1804.54,1803.35,0,-0.07,1.19,11.9,0,1802.56,181
XAUUSD,sell,0.01,0.01,2021/8/23 16:47,2021/8/23 16:53,1803.77,1803.14,0,-0.07,0.63,6.3,0,0,363
XAUUSD,sell,0.01,0.01,2021/8/23 16:50,2021/8/23 16:51,1805.36,1804.21,0,-0.07,1.15,11.5,0,0,21
XAUUSD,sell,0.01,0.01,2021/8/23 16:48,2021/8/23 16:49,1805.01,1803.95,0,-0.07,1.06,10.6,0,0,42
XAUUSD,sell,0.01,0.01,2021/8/23 15:33,2021/8/23 16:43,1794.88,1802.75,0,-0.07,-7.87,-78.7,0,0,4213
XAUUSD,sell,0.01,0.01,2021/8/23 15:50,2021/8/23 16:42,1799.48,1802.54,0,-0.07,-3.06,-30.6,0,0,3146
XAUUSD,sell,0.01,0.01,2021/8/23 16:03,2021/8/23 16:40,1802.1,1802.73,0,-0.07,-0.63,-6.3,0,0,2188
XAUUSD,sell,0.01,0.01,2021/8/23 16:06,2021/8/23 16:39,1803.14,1802.93,0,-0.07,0.21,2.1,0,0,1981
XAUUSD,sell,0.01,0.01,2021/8/23 16:32,2021/8/23 16:38,1804.83,1803.94,0,-0.07,0.89,8.9,0,0,314
XAUUSD,sell,0.01,0.01,2021/8/23 16:35,2021/8/23 16:36,1805.42,1804.26,0,-0.07,1.16,11.6,0,0,55
XAUUSD,sell,0.01,0.01,2021/8/23 16:33,2021/8/23 16:34,1805.4,1803.96,0,-0.07,1.44,14.4,0,0,51
XAUUSD,sell,0.01,0.01,2021/8/23 16:09,2021/8/23 16:32,1803.68,1803.49,0,-0.07,0.19,1.9,0,0,1405
XAUUSD,sell,0.01,0.01,2021/8/23 16:16,2021/8/23 16:30,1804.18,1803.76,0,-0.07,0.42,4.2,0,0,880
XAUUSD,sell,0.01,0.01,2021/8/23 16:25,2021/8/23 16:30,1804.91,1803.61,0,-0.07,1.3,13,0,0,284
XAUUSD,sell,0.01,0.01,2021/8/23 16:27,2021/8/23 16:30,1805.62,1803.85,0,-0.07,1.77,17.7,0,0,207
XAUUSD,sell,0.01,0.01,2021/8/23 16:27,2021/8/23 16:30,1806.21,1804.29,0,-0.07,1.92,19.2,0,0,177
XAUUSD,sell,0.01,0.01,2021/8/23 16:28,2021/8/23 16:30,1806.18,1804.17,0,-0.07,2.01,20.1,0,0,100
XAUUSD,sell,0.01,0.01,2021/8/23 15:41,2021/8/23 15:45,1798.95,1798.11,0,-0.07,0.84,8.4,0,0,265
XAUUSD,sell,0.01,0.01,2021/8/23 15:35,2021/8/23 15:38,1798.51,1797.71,0,-0.07,0.8,8,0,0,186
GBPUSD,buy,0.01,0.01,2021/8/19 20:44,2021/8/23 14:55,1.36494,1.36846,-0.06,-0.05,3.52,35.2,0,0,324676
XAUUSD,sell,0.01,0.01,2021/8/23 14:09,2021/8/23 14:52,1790.38,1791.06,0,-0.07,-0.68,-6.8,0,1790.8,2595
XAUUSD,sell,0.01,0.01,2021/8/23 14:31,2021/8/23 14:52,1792.59,1791.29,0,-0.07,1.3,13,0,1790.8,1265
XAUUSD,sell,0.01,0.01,2021/8/23 5:17,2021/8/23 9:04,1786.21,1786.17,0,-0.07,0.04,0.4,0,1785.5,13582
XAUUSD,sell,0.01,0.01,2021/8/23 5:41,2021/8/23 8:19,1786.68,1786.6,0,-0.07,0.08,0.8,0,1785.56,9511
XAUUSD,sell,0.01,0.01,2021/8/23 5:54,2021/8/23 8:11,1787.27,1787.2,0,-0.07,0.07,0.7,0,1785.7,8200
XAUUSD,sell,0.01,0.01,2021/8/23 7:34,2021/8/23 8:00,1788.2,1787.64,0,-0.07,0.56,5.6,0,1787,1554
XAUUSD,sell,0.01,0.01,2021/8/23 7:37,2021/8/23 7:39,1788.31,1787.75,0,-0.07,0.56,5.6,0,1787,119
XAUUSD,sell,0.01,0.01,2021/8/23 7:05,2021/8/23 7:28,1787.69,1787.15,0,-0.07,0.54,5.4,0,1786.5,1404
XAUUSD,sell,0.01,0.01,2021/8/23 6:17,2021/8/23 6:26,1787.51,1787.03,0,-0.07,0.48,4.8,0,0,545
XAUUSD,sell,0.01,0.01,2021/8/23 6:20,2021/8/23 6:24,1787.88,1787.5,0,-0.07,0.38,3.8,0,0,260
XAUUSD,sell,0.01,0.01,2021/8/23 5:57,2021/8/23 6:04,1787.82,1787.12,0,-0.07,0.7,7,0,0,417
XAUUSD,sell,0.01,0.01,2021/8/23 5:01,2021/8/23 5:15,1785.72,1785.4,0,-0.07,0.32,3.2,0,1785.1,861
XAUUSD,sell,0.01,0.01,2021/8/23 4:56,2021/8/23 5:15,1786.25,1785.4,0,-0.07,0.85,8.5,0,1785.1,1171
XAUUSD,sell,0.01,0.01,2021/8/23 5:05,2021/8/23 5:14,1786.58,1785.65,0,-0.07,0.93,9.3,0,1785.1,546
XAUUSD,sell,0.05,0.05,2021/8/23 4:55,2021/8/23 4:55,1785.94,1785.67,0,-0.34,1.35,2.7,0,0,19
XAUUSD,sell,0.01,0.01,2021/8/23 4:53,2021/8/23 4:54,1785.27,1784.72,0,-0.07,0.55,5.5,0,0,52
GBPUSD,buy,0.01,0.01,2021/8/19 21:06,2021/8/23 4:52,1.36452,1.36472,-0.06,-0.05,0.2,2,0,0,287163
GBPUSD,buy,0.01,0.01,2021/8/19 21:14,2021/8/23 3:44,1.36431,1.36389,-0.06,-0.05,-0.42,-4.2,0,0,282614
GBPUSD,buy,0.01,0.01,2021/8/19 21:39,2021/8/23 3:33,1.36427,1.36366,-0.06,-0.05,-0.61,-6.1,0,0,280439
GBPUSD,buy,0.01,0.01,2021/8/19 21:45,2021/8/23 3:22,1.36416,1.36342,-0.06,-0.05,-0.74,-7.4,0,0,279431
GBPUSD,buy,0.01,0.01,2021/8/19 21:40,2021/8/23 3:22,1.36412,1.36342,-0.06,-0.05,-0.7,-7,0,0,279714
GBPUSD,buy,0.01,0.01,2021/8/19 21:58,2021/8/23 3:08,1.36404,1.36331,-0.06,-0.05,-0.73,-7.3,0,1.3639,277791
GBPUSD,buy,0.01,0.01,2021/8/20 20:57,2021/8/23 3:01,1.36203,1.36276,-0.03,-0.05,0.73,7.3,0,1.3639,194618
XAUUSD,buy,0.01,0.01,2021/8/20 21:07,2021/8/20 21:10,1782.1,1782.59,0,-0.07,0.49,4.9,0,0,178
GBPUSD,buy,0.01,0.01,2021/8/19 22:14,2021/8/20 19:44,1.36404,1.36267,-0.03,-0.05,-1.37,-13.7,0,1.3659,77411
GBPUSD,buy,0.01,0.01,2021/8/19 22:37,2021/8/20 19:43,1.36394,1.36247,-0.03,-0.05,-1.47,-14.7,0,0,76009
GBPUSD,buy,0.01,0.01,2021/8/20 19:11,2021/8/20 19:28,1.36207,1.36244,0,-0.05,0.37,3.7,0,0,993
GBPUSD,buy,0.01,0.01,2021/8/20 17:11,2021/8/20 19:03,1.3625,1.36279,0,-0.05,0.29,2.9,0,0,6743
GBPUSD,buy,0.01,0.01,2021/8/20 17:44,2021/8/20 19:00,1.36214,1.36259,0,-0.05,0.45,4.5,0,0,4538
GBPUSD,buy,0.01,0.01,2021/8/20 18:39,2021/8/20 18:58,1.36152,1.36205,0,-0.05,0.53,5.3,0,0,1184
GBPUSD,buy,0.01,0.01,2021/8/20 17:50,2021/8/20 18:10,1.3617,1.36205,0,-0.05,0.35,3.5,0,0,1168
GBPUSD,buy,0.01,0.01,2021/8/20 18:02,2021/8/20 18:07,1.36134,1.36196,0,-0.05,0.62,6.2,0,0,339
XAUUSD,buy,0.01,0.01,2021/8/20 17:41,2021/8/20 17:42,1779.53,1780.33,0,-0.07,0.8,8,0,0,48
GBPUSD,buy,0.01,0.01,2021/8/20 17:26,2021/8/20 17:35,1.3621,1.36264,0,-0.05,0.54,5.4,0,0,563
GBPUSD,buy,0.01,0.01,2021/8/19 22:40,2021/8/20 17:09,1.3638,1.36328,-0.03,-0.05,-0.52,-5.2,0,0,66541
GBPUSD,buy,0.01,0.01,2021/8/20 16:58,2021/8/20 17:07,1.36272,1.36321,0,-0.05,0.49,4.9,0,0,541
GBPUSD,buy,0.01,0.01,2021/8/19 22:56,2021/8/20 16:46,1.36353,1.3633,-0.03,-0.05,-0.23,-2.3,0,0,64199
GBPUSD,buy,0.01,0.01,2021/8/19 23:54,2021/8/20 16:46,1.36346,1.36298,-0.03,-0.05,-0.48,-4.8,0,0,60700
GBPUSD,buy,0.01,0.01,2021/8/20 16:31,2021/8/20 16:36,1.36183,1.36261,0,-0.05,0.78,7.8,0,0,309
GBPUSD,buy,0.01,0.01,2021/8/20 11:09,2021/8/20 16:17,1.36213,1.36266,0,-0.05,0.53,5.3,0,0,18470
GBPUSD,buy,0.01,0.01,2021/8/20 11:36,2021/8/20 16:16,1.36202,1.36214,0,-0.05,0.12,1.2,0,0,16764
GBPUSD,buy,0.01,0.01,2021/8/20 15:54,2021/8/20 16:08,1.36103,1.36117,0,-0.05,0.14,1.4,0,0,862
GBPUSD,buy,0.01,0.01,2021/8/20 15:55,2021/8/20 16:07,1.36076,1.36087,0,-0.05,0.11,1.1,0,0,724
GBPUSD,buy,0.01,0.01,2021/8/20 14:20,2021/8/20 15:46,1.36132,1.36137,0,-0.05,0.05,0.5,0,0,5209
GBPUSD,buy,0.01,0.01,2021/8/20 14:23,2021/8/20 15:36,1.36126,1.36136,0,-0.05,0.1,1,0,0,4356
GBPUSD,buy,0.01,0.01,2021/8/20 14:42,2021/8/20 15:23,1.36083,1.3613,0,-0.05,0.47,4.7,0,0,2500
GBPUSD,buy,0.01,0.01,2021/8/20 14:04,2021/8/20 14:14,1.36129,1.36174,0,-0.05,0.45,4.5,0,0,627
GBPUSD,buy,0.01,0.01,2021/8/20 13:54,2021/8/20 13:58,1.3612,1.36211,0,-0.05,0.91,9.1,0,0,210
GBPUSD,buy,0.01,0.01,2021/8/20 12:13,2021/8/20 13:30,1.36143,1.36206,0,-0.05,0.63,6.3,0,0,4599
GBPUSD,buy,0.01,0.01,2021/8/20 13:07,2021/8/20 13:29,1.36127,1.36187,0,-0.05,0.6,6,0,0,1269
GBPUSD,buy,0.01,0.01,2021/8/20 12:14,2021/8/20 13:04,1.36132,1.36173,0,-0.05,0.41,4.1,0,0,2970
GBPUSD,buy,0.01,0.01,2021/8/20 8:10,2021/8/20 11:19,1.36259,1.36287,0,-0.05,0.28,2.8,0,0,11347
GBPUSD,buy,0.01,0.01,2021/8/20 10:53,2021/8/20 11:04,1.36163,1.36292,0,-0.05,1.29,12.9,0,0,666
GBPUSD,buy,0.01,0.01,2021/8/20 10:21,2021/8/20 10:33,1.36161,1.36211,0,-0.05,0.5,5,0,0,749
GBPUSD,buy,0.01,0.01,2021/8/20 10:27,2021/8/20 10:33,1.36122,1.36196,0,-0.05,0.74,7.4,0,0,339
GBPUSD,buy,0.01,0.01,2021/8/20 9:46,2021/8/20 10:15,1.36184,1.36259,0,-0.05,0.75,7.5,0,0,1726
GBPUSD,buy,0.01,0.01,2021/8/20 8:16,2021/8/20 8:56,1.36218,1.36323,0,-0.05,1.05,10.5,0,0,2406
GBPUSD,buy,0.01,0.01,2021/8/20 6:01,2021/8/20 7:20,1.36215,1.3634,0,-0.05,1.25,12.5,0,0,4695
GBPUSD,buy,0.01,0.01,2021/8/19 17:37,2021/8/19 18:45,1.36708,1.36765,0,-0.05,0.57,5.7,0,0,4117
GBPUSD,buy,0.01,0.01,2021/8/19 17:51,2021/8/19 18:38,1.36631,1.36695,0,-0.05,0.64,6.4,0,0,2869
GBPUSD,buy,0.01,0.01,2021/8/19 18:11,2021/8/19 18:16,1.36537,1.36591,0,-0.05,0.54,5.4,0,0,349
XAUUSD,sell,0.01,0.01,2021/8/19 16:06,2021/8/19 16:13,1790.84,1790.5,0,-0.07,0.34,3.4,0,0,430
XAUUSD,sell,0.01,0.01,2021/8/19 14:14,2021/8/19 14:18,1788.96,1788.42,0,-0.07,0.54,5.4,0,1787.6,234
XAUUSD,sell,0.01,0.01,2021/8/19 10:58,2021/8/19 11:03,1781.6,1781,0,-0.07,0.6,6,0,1779.5,279
XAUUSD,sell,0.01,0.01,2021/8/19 10:43,2021/8/19 10:44,1781.11,1780.45,0,-0.07,0.66,6.6,0,0,69
XAUUSD,buy,0.01,0.01,2021/8/19 9:05,2021/8/19 9:31,1777.89,1778.39,0,-0.07,0.5,5,0,0,1525
XAUUSD,buy,0.01,0.01,2021/8/19 9:11,2021/8/19 9:13,1776.06,1777.16,0,-0.07,1.1,11,0,0,141
XAUUSD,buy,0.01,0.01,2021/8/19 7:57,2021/8/19 8:02,1777.34,1778.21,0,-0.07,0.87,8.7,0,0,244
XAUUSD,buy,0.01,0.01,2021/8/19 6:22,2021/8/19 6:32,1776.2,1777.72,0,-0.07,1.52,15.2,0,1778.9,583
XAUUSD,sell,0.01,0.01,2021/8/18 21:28,2021/8/18 21:40,1788.7,1788.05,0,-0.07,0.65,6.5,0,0,665
XAUUSD,sell,0.01,0.01,2021/8/18 21:07,2021/8/18 21:07,1789.15,1788.13,0,-0.07,1.02,10.2,0,0,36
XAUUSD,buy,0.01,0.01,2021/8/18 20:41,2021/8/18 21:01,1781.97,1784.02,0,-0.07,2.05,20.5,0,0,1216
XAUUSD,buy,0.01,0.01,2021/8/18 19:17,2021/8/18 19:20,1782.36,1782.74,0,-0.07,0.38,3.8,0,0,142
XAUUSD,buy,0.01,0.01,2021/8/18 17:16,2021/8/18 19:01,1784.27,1784.64,0,-0.07,0.37,3.7,0,0,6313
XAUUSD,buy,0.01,0.01,2021/8/18 18:05,2021/8/18 18:36,1781.11,1781.31,0,-0.07,0.2,2,0,0,1813
XAUUSD,buy,0.01,0.01,2021/8/18 18:16,2021/8/18 18:18,1777.69,1779.06,0,-0.07,1.37,13.7,0,0,101
XAUUSD,buy,0.01,0.01,2021/8/18 17:52,2021/8/18 17:53,1779.99,1781.28,0,-0.07,1.29,12.9,0,0,78
XAUUSD,buy,0.01,0.01,2021/8/18 17:34,2021/8/18 17:45,1781.19,1781.99,0,-0.07,0.8,8,0,0,672
XAUUSD,buy,0.01,0.01,2021/8/18 17:01,2021/8/18 17:02,1784.6,1785.4,0,-0.07,0.8,8,0,0,30
XAUUSD,sell,0.01,0.01,2021/8/18 16:17,2021/8/18 16:21,1788.99,1788.55,0,-0.07,0.44,4.4,0,0,241
XAUUSD,sell,0.01,0.01,2021/8/18 11:35,2021/8/18 11:36,1787.63,1787.28,0,-0.07,0.35,3.5,0,0,57
XAUUSD,sell,0.01,0.01,2021/8/18 10:20,2021/8/18 10:46,1792.69,1792.15,0,-0.07,0.54,5.4,0,0,1563
XAUUSD,sell,0.01,0.01,2021/8/18 10:36,2021/8/18 10:38,1793.82,1793.27,0,-0.07,0.55,5.5,0,0,84
XAUUSD,sell,0.01,0.01,2021/8/18 6:02,2021/8/18 6:19,1792.16,1791.31,0,-0.07,0.85,8.5,0,0,1007
XAUUSD,sell,0.01,0.01,2021/8/17 10:39,2021/8/17 10:46,1793.95,1793.48,0,-0.07,0.47,4.7,0,0,411
XAUUSD,sell,0.01,0.01,2021/8/17 10:03,2021/8/17 10:36,1792.22,1793.42,0,-0.07,-1.2,-12,0,0,1935
XAUUSD,sell,0.01,0.01,2021/8/17 10:14,2021/8/17 10:35,1794.57,1793.34,0,-0.07,1.23,12.3,0,1793.15,1310
XAUUSD,sell,0.01,0.01,2021/8/17 10:20,2021/8/17 10:35,1794.69,1793.35,0,-0.07,1.34,13.4,0,1793.15,898
XAUUSD,sell,0.01,0.01,2021/8/17 10:11,2021/8/17 10:12,1793.88,1793.07,0,-0.07,0.81,8.1,0,0,64
XAUUSD,sell,0.01,0.01,2021/8/16 18:56,2021/8/16 23:29,1785.73,1786.91,0,-0.07,-1.18,-11.8,0,1785,16363
XAUUSD,sell,0.01,0.01,2021/8/16 21:21,2021/8/16 23:24,1786.89,1787.27,0,-0.07,-0.38,-3.8,0,1786.6,7412
XAUUSD,sell,0.01,0.01,2021/8/16 21:55,2021/8/16 23:11,1787.46,1787.27,0,-0.07,0.19,1.9,0,1786.6,4548
XAUUSD,sell,0.01,0.01,2021/8/16 22:01,2021/8/16 23:05,1787.74,1787.36,0,-0.07,0.38,3.8,0,0,3830
XAUUSD,sell,0.01,0.01,2021/8/16 22:09,2021/8/16 22:59,1787.9,1787.62,0,-0.07,0.28,2.8,0,1786.6,2995
XAUUSD,sell,0.01,0.01,2021/8/16 22:41,2021/8/16 22:49,1788.31,1787.78,0,-0.07,0.53,5.3,0,0,459
XAUUSD,sell,0.01,0.01,2021/8/16 20:24,2021/8/16 21:05,1786.78,1786.58,0,-0.07,0.2,2,0,1785.8,2456
XAUUSD,sell,0.01,0.01,2021/8/16 20:29,2021/8/16 20:31,1787.94,1787.2,0,-0.07,0.74,7.4,0,0,104
XAUUSD,sell,0.01,0.01,2021/8/16 19:47,2021/8/16 20:10,1786.68,1785.95,0,-0.07,0.73,7.3,0,1785,1400
XAUUSD,sell,0.01,0.01,2021/8/16 19:06,2021/8/16 19:20,1786.54,1785.76,0,-0.07,0.78,7.8,0,1784.3,849
XAUUSD,sell,0.01,0.01,2021/8/16 17:16,2021/8/16 18:39,1784.49,1784.54,0,-0.07,-0.05,-0.5,0,0,4926
XAUUSD,sell,0.01,0.01,2021/8/16 17:26,2021/8/16 18:34,1786.04,1785.31,0,-0.07,0.73,7.3,0,0,4081
XAUUSD,sell,0.01,0.01,2021/8/16 18:14,2021/8/16 18:28,1787.3,1786.64,0,-0.07,0.66,6.6,0,0,817
XAUUSD,sell,0.01,0.01,2021/8/16 18:16,2021/8/16 18:21,1787.81,1786.86,0,-0.07,0.95,9.5,0,0,297
XAUUSD,sell,0.01,0.01,2021/8/16 17:37,2021/8/16 18:07,1788.02,1787.03,0,-0.07,0.99,9.9,0,0,1779
XAUUSD,sell,0.01,0.01,2021/8/16 17:49,2021/8/16 18:05,1788.76,1787.45,0,-0.07,1.31,13.1,0,0,983
XAUUSD,sell,0.01,0.01,2021/8/16 16:36,2021/8/16 17:09,1784,1783.61,0,-0.07,0.39,3.9,0,0,1961
XAUUSD,sell,0.01,0.01,2021/8/16 16:56,2021/8/16 17:02,1786.49,1785.27,0,-0.07,1.22,12.2,0,0,367
XAUUSD,sell,0.01,0.01,2021/8/16 16:29,2021/8/16 16:30,1782.3,1780.97,0,-0.07,1.33,13.3,0,0,42
XAUUSD,sell,0.01,0.01,2021/8/16 16:14,2021/8/16 16:18,1782.55,1781.27,0,-0.07,1.28,12.8,0,0,212
XAUUSD,sell,0.01,0.01,2021/8/16 15:49,2021/8/16 15:50,1780.92,1780.02,0,-0.07,0.9,9,0,0,81
XAUUSD,buy,0.01,0.01,2021/8/16 12:52,2021/8/16 12:53,1775.23,1776.14,0,-0.07,0.91,9.1,0,0,61
XAUUSD,buy,0.01,0.01,2021/8/16 12:17,2021/8/16 12:50,1775.47,1775.94,0,-0.07,0.47,4.7,0,0,1983
XAUUSD,buy,0.01,0.01,2021/8/16 12:44,2021/8/16 12:49,1774.02,1775.09,0,-0.07,1.07,10.7,0,0,289
XAUUSD,buy,0.01,0.01,2021/8/16 10:51,2021/8/16 11:42,1775.76,1775.93,0,-0.07,0.17,1.7,0,0,3016
XAUUSD,buy,0.01,0.01,2021/8/16 11:18,2021/8/16 11:23,1774.21,1774.82,0,-0.07,0.61,6.1,0,0,328
XAUUSD,buy,0.01,0.01,2021/8/16 11:03,2021/8/16 11:04,1774.14,1774.68,0,-0.07,0.54,5.4,0,0,66
GBPUSD,buy,0.01,0.01,2021/8/16 8:12,2021/8/16 10:18,1.38517,1.38536,0,-0.05,0.19,1.9,1.38275,0,7586
XAUUSD,buy,0.01,0.01,2021/8/16 9:37,2021/8/16 10:04,1773.6,1774.67,0,-0.07,1.07,10.7,0,0,1582
XAUUSD,buy,0.01,0.01,2021/8/16 8:24,2021/8/16 9:26,1774.16,1774.55,0,-0.07,0.39,3.9,0,1775.99,3731
XAUUSD,buy,0.01,0.01,2021/8/16 9:08,2021/8/16 9:11,1772.12,1773.19,0,-0.07,1.07,10.7,0,0,184
XAUUSD,buy,0.01,0.01,2021/8/16 8:45,2021/8/16 8:52,1773.22,1774.15,0,-0.07,0.93,9.3,0,0,380
XAUUSD,buy,0.01,0.01,2021/8/16 8:39,2021/8/16 8:45,1773.19,1774.24,0,-0.07,1.05,10.5,0,0,333
XAUUSD,sell,0.01,0.01,2021/8/13 17:00,2021/8/16 1:07,1766.75,1778.99,-0.01,-0.07,-12.24,-122.4,0,0,202026
XAUUSD,sell,0.01,0.01,2021/8/13 17:36,2021/8/16 1:07,1771.6,1779.3,-0.01,-0.07,-7.7,-77,0,1770.3,199889
XAUUSD,sell,0.01,0.01,2021/8/13 17:42,2021/8/16 1:06,1772.2,1779.07,-0.01,-0.07,-6.87,-68.7,0,1771,199454
XAUUSD,sell,0.01,0.01,2021/8/13 17:52,2021/8/16 1:06,1772.74,1779.15,-0.01,-0.07,-6.41,-64.1,0,1771.5,198808
XAUUSD,sell,0.01,0.01,2021/8/13 17:55,2021/8/16 1:05,1773.4,1779.29,-0.01,-0.07,-5.89,-58.9,0,1773.5,198603
XAUUSD,sell,0.01,0.01,2021/8/13 17:54,2021/8/16 1:05,1772.88,1779.34,-0.01,-0.07,-6.46,-64.6,0,1772.5,198687
XAUUSD,sell,0.01,0.01,2021/8/13 18:12,2021/8/16 1:05,1773.81,1779.14,-0.01,-0.07,-5.33,-53.3,0,1773.5,197588
XAUUSD,sell,0.01,0.01,2021/8/13 18:13,2021/8/16 1:05,1774.27,1779.14,-0.01,-0.07,-4.87,-48.7,0,1773.5,197526
XAUUSD,sell,0.01,0.01,2021/8/13 18:22,2021/8/16 1:05,1774.46,1779.31,-0.01,-0.07,-4.85,-48.5,0,1773.5,197004
XAUUSD,sell,0.01,0.01,2021/8/13 18:23,2021/8/16 1:05,1774.55,1779.24,-0.01,-0.07,-4.69,-46.9,0,1773.5,196904
XAUUSD,sell,0.01,0.01,2021/8/13 18:29,2021/8/16 1:05,1774.85,1779.34,-0.01,-0.07,-4.49,-44.9,0,1773.5,196517
XAUUSD,sell,0.01,0.01,2021/8/13 18:33,2021/8/16 1:05,1775.31,1779.27,-0.01,-0.07,-3.96,-39.6,0,1773.5,196286
XAUUSD,sell,0.01,0.01,2021/8/13 18:34,2021/8/16 1:04,1776.14,1779.27,-0.01,-0.07,-3.13,-31.3,0,1772.5,196210
